URL,Title,Publish date,Authors,Section,Tags,Sort (Views),Visitors,Views,Avg. views,Engaged minutes,Avg. minutes,New vis.,Views new vis.,Avg. views new vis.,Minutes New Vis.,Avg. minutes new vis.,Returning vis.,Views ret. vis.,Avg. views ret. vis.,Minutes Ret. Vis.,Avg. minutes ret. vis.,Desktop views,Mobile views,Tablet views,Search refs,Internal refs,Other refs,Direct refs,Social refs,Fb refs,Tw refs,Pi refs,Social interactions,Fb interactions,Pi interactions,Channel vis.,Website views,AMP views,Fb instant views,Post id,High-Level Smart Tags,Low-Level Smart Tags
http://indyweek.com/news/wake/two-holdouts-leaving-troubled-velvet-cloak-inn/,All but two holdouts leaving the troubled Velvet Cloak Inn,2014-11-05 02:00,Sam DeGrave,Wake County,"david smoot,issue: 2014-11-05,news,raleigh,velvet cloak inn,wake county",5,5,5,1.0,7.2,1.44,5,5,1.0,7.2,1.44,,,,,,3.0,2,,3.0,1.0,,1.0,,,,,,,,,5,,,http://indyweek.com/news/wake/two-holdouts-leaving-troubled-velvet-cloak-inn/,"Law, Gov’t & Politics,Real Estate",Condominium
http://indyweek.com/sponsored/something-for-everyone-at-the-ncmas-outdoor-concert-and-film-series/,Something for Everyone at the NCMA’s Outdoor Concert and Film Series,2024-06-17 15:20,The North Carolina Museum of Art,Sponsored Content,sponsored content,5,3,5,1.667,6.4,2.133,1,1,1.0,0.1,0.1,2,4,2.0,6.3,3.15,5.0,,,,3.0,,2.0,,,,,,,,,5,,,http://indyweek.com/sponsored/something-for-everyone-at-the-ncmas-outdoor-concert-and-film-series/,"Arts & Entertainment,Movies,Music",
http://indyweek.com/success/,Success,,kyleconstable,News,,5,1,5,5.0,0.3,0.3,,,,,,1,5,5.0,0.3,0.3,5.0,,,,,,5.0,,,,,,,,,,,,,,
http://indyweek.com/tag/backtalk/,Tagged - Backtalk,,Staff,Uncategorized,,5,4,5,1.25,0.8,0.2,3,3,1.0,0.5,0.167,1,2,2.0,0.3,0.3,4.0,1,,5.0,,,,,,,,,,,,,,,,,
http://indyweek.com/news/elections-news/durham-mayor-leonardo-williams/,Durham Mayor: Leonardo Williams,2023-09-19 23:53,INDY staff,Durham County,,5,5,5,1.0,6.9,1.38,4,4,1.0,6.8,1.7,1,1,1.0,0.1,0.1,4.0,1,,4.0,,,1.0,,,,,,,,,5,,,http://indyweek.com/news/elections-news/durham-mayor-leonardo-williams/,"Education,Health & Fitness,Science","Democratic Party (United States),Employment,Governance,Infrastructure,Workforce development"
http://indyweek.com/news/elections-news/lisa-gordon-stella/,Lisa Gordon Stella,2014-04-23 03:00,adminnewspack,Elections,"candidate questionnaires,elections,issue: 2014-04-23",5,3,5,1.667,3.7,1.233,2,3,1.0,3.4,1.133,1,2,2.0,0.3,0.3,5.0,,,3.0,,,2.0,,,,,,,,,5,,,http://indyweek.com/news/elections-news/lisa-gordon-stella/,"Education,Health & Fitness,Law, Gov’t & Politics,Science","Charter schools in the United States,Education,Employment,Leadership,Mediation,Mentorship,Restorative justice,Social work,Teacher,Truancy"
http://indyweek.com/news/elections-news/stakes-are-high-for-durham-countys-board-of-commissioners-elections/,Stakes Are High for Durham County’s Board of Commissioners Elections,2024-02-21 06:00,Justin Laidlaw,Durham County,2024 elections,5,4,5,1.25,6.0,1.5,2,3,1.5,3.7,1.85,2,2,1.0,2.3,1.15,1.0,4,,3.0,1.0,,1.0,,,,,,,,,5,,,http://indyweek.com/news/elections-news/stakes-are-high-for-durham-countys-board-of-commissioners-elections/,"Business,Construction,Education,Law, Gov’t & Politics","Durham County, North Carolina"
http://indyweek.com/news/meet-triangle-refugees-donald-trump-believes-pose-threat-united-states/,Meet the Triangle Refugees Who Donald Trump Believes Pose a Threat to the United States,2017-02-01 02:00,Jeffrey C. Billman,News,"church world service,donald trump,immigration,issue: 2017-02-01,news,news feature,refugee,rwanda",5,3,5,1.667,2.8,0.933,,,,,,3,5,1.667,2.8,0.933,5.0,,,1.0,1.0,,3.0,,,,,,,,,5,,,http://indyweek.com/news/meet-triangle-refugees-donald-trump-believes-pose-threat-united-states/,"Immigration,Law, Gov’t & Politics,Legal Issues","Democratic Republic of the Congo,Executive Order 13769,First Congo War,Refugee,Rwanda,Rwandan genocide"
http://indyweek.com/news/neo-confederate-kirk-lyons-race-immigration-final-flag-case/,"Neo-Confederate Kirk Lyons on race, immigration and what could be his final flag case",2009-08-12 00:00,Dick J. Reavis,News,"issue: 2009-08-12,news,news feature",5,5,5,1.0,15,3.0,5,5,1.0,15,3.0,,,,,,5.0,,,5.0,,,,,,,,,,,,5,,,http://indyweek.com/news/neo-confederate-kirk-lyons-race-immigration-final-flag-case/,"Law, Gov’t & Politics,Legal Issues",Far-right politics
http://indyweek.com/news/ninth-street-journal/durham-judge-tosses-missing-gold/,Judge Accuses Investigator of “Inventing Facts” in Case of Durham Teen Accused of Killing Father,2019-10-29 04:30,Ben Leonard,Ninth Street Journal,"alexander bishop,alexander bishop case,durham district attorney,durham police department,homicide,news",5,3,5,1.667,11,3.667,2,4,1.333,11,3.667,1,1,1.0,0.1,0.1,,5,,,,,4.0,1.0,1.0,,,,,,,5,,,http://indyweek.com/news/ninth-street-journal/durham-judge-tosses-missing-gold/,"Law, Gov’t & Politics,Legal Issues",Probable cause
http://indyweek.com/news/ninth-street-journal/evicted-for-the-holidays-a-padlocked-house-a-legal-maze-and/,"Evicted For The Holidays: A Padlocked House, A Legal Maze, And A Powerful Durham Landlord",2021-12-22 13:04,Michaela Towfighi,Ninth Street Journal,"covid-19,covid-19 pandemic,durham,durham county court,eviction,housing",5,3,5,1.667,21,7.0,1,2,1.0,4.0,2.0,2,3,1.5,17,8.5,2.0,3,,3.0,,,2.0,,,,,,,,,5,,,http://indyweek.com/news/ninth-street-journal/evicted-for-the-holidays-a-padlocked-house-a-legal-maze-and/,"Law, Gov’t & Politics,Legal Issues,Real Estate","Apartment,Eviction,Landlord,Lease,Renting"
http://indyweek.com/news/northcarolina/controversial-gop-school-reform-model-phased-out/,Controversial Republican-Backed School-Reform Model on Target To Be Phased Out,2021-07-23 04:36,Greg Childress,North Carolina,"department of public instruction,general assembly,innovative school district,public schools",5,3,5,1.667,1.8,0.6,3,5,1.667,1.8,0.6,,,,,,5.0,,,3.0,,,,,,,,,,,,5,,,http://indyweek.com/news/northcarolina/controversial-gop-school-reform-model-phased-out/,"College Administration,Education,Law, Gov’t & Politics,Politics",
http://indyweek.com/news/northcarolina/former-mccrory-aide-locke-foundation-staffer-to-help-lead-new-partisan-oversight-staff-at-nc-legislature/,"Former McCrory Aide, Locke Foundation Staffer to Help Lead New Partisan Oversight Staff at the Legislature",2021-07-16 06:43,Yanqi Xu,North Carolina,"john locke foundation,n.c. house,n.c. senate,ncga,pat mccrory",5,5,5,1.0,6.5,1.3,5,5,1.0,6.5,1.3,,,,,,4.0,1,,5.0,,,,,,,,,,,,5,,,http://indyweek.com/news/northcarolina/former-mccrory-aide-locke-foundation-staffer-to-help-lead-new-partisan-oversight-staff-at-nc-legislature/,"Law, Gov’t & Politics,Legal Issues,Politics","Program evaluation,Tim Moore (North Carolina politician),United States House of Representatives"
http://indyweek.com/news/northcarolina/raw-milk-may-lose-gray-dye/,Raw milk may lose its gray dye,2008-07-02 00:00,Suzanne Nelson,North Carolina,"issue: 2008-07-02,news,north carolina",5,4,5,1.25,3.5,0.875,4,5,1.25,3.5,0.875,,,,,,,5,,5.0,,,,,,,,,,,,5,,,http://indyweek.com/news/northcarolina/raw-milk-may-lose-gray-dye/,"Health & Fitness,Law, Gov’t & Politics,Legal Issues","Dye,Raw milk"
http://indyweek.com/news/northcarolina/social-security-administration-andrew-mcguffin/,"In 2011, the Raleigh Social Security Office Fired a Disabled Vet. He Got His Revenge in Court.",2019-11-19 11:19,Jeffrey C. Billman,North Carolina,"andrew mcguffin,disability,discrimination,news,raleigh,social security",5,5,5,1.0,5.2,1.04,5,5,1.0,5.2,1.04,,,,,,3.0,2,,,,2.0,,3.0,,,,,,,,5,,,http://indyweek.com/news/northcarolina/social-security-administration-andrew-mcguffin/,"Health & Fitness,Law, Gov’t & Politics,Legal Issues","Social Security Administration,United States Merit Systems Protection Board"
http://indyweek.com/news/northcarolina/young-people-across-the-country-and-here-in-the-triangle-seek-to-redistribute-wealth-with-purpose/,"Young People Across the Country, and Here in the Triangle, Seek to Redistribute Inherited Family Wealth With a Sense of Purpose",2022-01-12 01:00,Jasmine Gallup,North Carolina,"durham,durham beyond policing,raleigh,wealth inequality",5,4,5,1.25,5.8,1.45,4,5,1.25,5.8,1.45,,,,,,3.0,2,,4.0,,,,,,,,,,,,5,,,http://indyweek.com/news/northcarolina/young-people-across-the-country-and-here-in-the-triangle-seek-to-redistribute-wealth-with-purpose/,"Law, Gov’t & Politics,Politics","Economic inequality,G.I. Bill,Goodwill Industries,Grandparent"
http://indyweek.com/news/orange/unc-chapel-hill-finalist-for-secretive-public-agency-award/,UNC-Chapel Hill a Finalist for National “Most Secretive Public Agency” Award,2022-05-23 11:43,Joe Killian,Orange County,"fda,hussman school of journalism and media,unc-chapel hill",5,4,5,1.25,4.2,1.05,3,3,1.0,3.4,1.133,1,2,2.0,0.8,0.8,4.0,1,,,3.0,,1.0,,,,,,,,,5,,,http://indyweek.com/news/orange/unc-chapel-hill-finalist-for-secretive-public-agency-award/,"Law, Gov’t & Politics,Legal Issues","Investigative Reporters and Editors,Journalism,University of North Carolina at Chapel Hill"
http://indyweek.com/news/sexual-ethical-ambiguity-beloved-bivalve/,The sexual and ethical ambiguity of the beloved bivalve,2012-12-25 23:00,Eva Hayward,News,"columns,eva hayward,oysters,vegan,year in photos",5,4,5,1.25,5.9,1.475,3,4,1.0,3.1,0.775,1,1,1.0,2.8,2.8,3.0,2,,4.0,,,1.0,,,,,,,,,5,,,http://indyweek.com/news/sexual-ethical-ambiguity-beloved-bivalve/,"Food & Drink,Health & Fitness,Nutrition","Animal rights,Diet (nutrition),Ethics,Peter Singer,Veganism"
http://indyweek.com/news/wake/2010-2014-wake-county-found-40-private-wells-dangerous-levels-uranium-stopped-testing/,"From 2010–2014, Wake County Found 40 Private Wells with Dangerous Levels of Uranium. Then It Stopped Testing.",2016-08-17 03:00,David Hudnall,Wake County,"issue: 2016-08-17,news,uranium,wake county",5,1,5,5.0,2.3,2.3,,2,2.0,1.8,1.8,1,3,3.0,0.6,0.6,,5,,4.0,,,1.0,,,,,,,,,5,,,http://indyweek.com/news/wake/2010-2014-wake-county-found-40-private-wells-dangerous-levels-uranium-stopped-testing/,"Health & Fitness,Science","Cancer,Chronic condition,Drinking water,Groundwater,Nuclear power,Preventive healthcare,Public health,Uranium,Water,Well"
http://indyweek.com/news/wake/hate-groups-are-getting-millions-through-raleigh-based-fidelity-nonprofit-fund/,Hate Groups Are Getting Millions Through Raleigh-Based Fidelity’s Nonprofit Charity Fund,2021-11-24 01:00,Jasmine Gallup,Wake County,"raleigh,southern poverty law center",5,3,5,1.667,0.2,0.067,2,4,1.333,0.1,0.033,1,1,1.0,0.1,0.1,3.0,2,,4.0,,,1.0,,,,,,,,,5,,,http://indyweek.com/news/wake/hate-groups-are-getting-millions-through-raleigh-based-fidelity-nonprofit-fund/,"Law, Gov’t & Politics,Legal Issues,Politics","Charitable organization,Donor-advised fund,Hate group,Ku Klux Klan,Southern Poverty Law Center"
http://indyweek.com/news/wake/opportunities-and-wealth-for-some-and-displacement-and-burden-for-others-a-qa-with-raleigh-mayoral-candidate-janet-cowell/,‘Opportunities and wealth for some and displacement and burden for others:’ A Q&A With Raleigh Mayoral Candidate Janet Cowell,2024-01-24 12:00,Jasmine Gallup,Wake County,,5,5,5,1.0,0.9,0.18,4,4,1.0,0.2,0.05,1,1,1.0,0.7,0.7,3.0,2,,,1.0,,4.0,,,,,,,,,5,,,http://indyweek.com/news/wake/opportunities-and-wealth-for-some-and-displacement-and-burden-for-others-a-qa-with-raleigh-mayoral-candidate-janet-cowell/,"Business,Law, Gov’t & Politics,Science",
http://indyweek.com/news/wake/raleigh-rickshaw-never-learn-lesson/,"Raleigh Rickshaw Owner Doesn’t Learn Lesson the First Time, Asks Social Media to Punch Him Again",2020-04-14 14:51,Sara Pequeño,Wake County,"coronavirus,covid-19,raleigh,raleigh rickshaw,social distancing,wake county",5,3,5,1.667,5.2,1.733,3,5,1.667,5.2,1.733,,,,,,2.0,3,,5.0,,,,,,,,,,,,5,,,http://indyweek.com/news/wake/raleigh-rickshaw-never-learn-lesson/,Technology,
http://indyweek.com/sponsors/archives/wellville-massage-hydrotherapy/,Wellville Massage & Hydrotherapy,2008-05-28 00:00,adminnewspack,Archives,"ads & classifieds,issue: 2008-05-28,open for business - ad index",5,4,5,1.25,3.7,0.925,4,5,1.25,3.7,0.925,,,,,,2.0,3,,5.0,,,,,,,,,,,,5,,,http://indyweek.com/sponsors/archives/wellville-massage-hydrotherapy/,"Health & Fitness,Physical Therapy,Science","Health,Hydrotherapy,Massage,Stone massage,Therapy"
http://indyweek.com/news/elections-news/randee-haven-odonnell-carrboro-town-council-candidate-questionnaire/,"Randee Haven-O’Donnell, Carrboro Town Council",2021-10-08 09:51,Staff,Elections,"2021 election guide,carrboro election 2021,carrboro town council,democrat,election 2021,randee haven-o'donnell",5,1,5,5.0,12,12.0,,4,4.0,12,12.0,1,1,1.0,0.1,0.1,,5,,5.0,,,,,,,,,,,,5,,,http://indyweek.com/news/elections-news/randee-haven-odonnell-carrboro-town-council-candidate-questionnaire/,"Business,Education,Government,Health & Fitness,Law, Gov’t & Politics","Activism,Climate change mitigation,Democratic Party (United States),Empowerment,Health,Political party,Quality of life,Social justice,Sustainability,Sustainable community"
http://indyweek.com/news/ninth-street-journal/much-more-needed-to-make-classrooms-safe-for-everyone-durham/,"Much More Needed to Make Classrooms Safe, Durham Teachers Say",2020-08-02 12:59,Michaela Towfighi,Ninth Street Journal,"coronavirus,durham association of educators,durham public schools,public health,teachers",5,5,5,1.0,2.6,0.52,3,3,1.0,1.3,0.433,2,2,1.0,1.4,0.7,1.0,4,,,5.0,,,,,,,,,,,5,,,http://indyweek.com/news/ninth-street-journal/much-more-needed-to-make-classrooms-safe-for-everyone-durham/,"Education,Health & Fitness,Science","Lesson plan,Teacher"
http://indyweek.com/news/two-decades-ago-n-c-prosecutors-taught-remove-blacks-juries-get-away-it-might-save-russell-william-tucker-s-life/,N.C. Prosecutors Were Taught How to Remove Blacks From Juries. That Might Save Russell William Tucker’s Life.,2018-09-05 03:00,Jacob Biba,News,"center for death penalty litigation,death penalty,death row,issue: 2018-09-05,n.c. conference of district attorneys,nc racial justice act,news,news feature,north carolina attorney general's office,russell william tucker",5,2,5,2.5,8.7,4.35,1,3,1.5,8.5,4.25,1,2,2.0,0.2,0.2,1.0,4,,5.0,,,,,,,,,,,,5,,,http://indyweek.com/news/two-decades-ago-n-c-prosecutors-taught-remove-blacks-juries-get-away-it-might-save-russell-william-tucker-s-life/,"Law, Gov’t & Politics,Legal Issues","Batson v. Kentucky,Capital punishment,Capital punishment in the United States,Criminal justice,Equal Protection Clause,Fourteenth Amendment to the United States Constitution,Jury,Jury selection,Peremptory challenge,Police,Prosecutor,Racial discrimination in jury selection,Security guard"
http://indyweek.com/news/voices/voices-how-a-powwow-in-raleigh-honors-my-roots-in-hollister-nc/,"Voices: How a Powwow in Raleigh Honors My Roots in Hollister, NC",2024-05-15 05:07,Trey Roberts,Voices,,5,4,5,1.25,8.0,2.0,4,5,1.25,8.0,2.0,,,,,,1.0,4,,5.0,,,,,,,,,,,,5,,,http://indyweek.com/news/voices/voices-how-a-powwow-in-raleigh-honors-my-roots-in-hollister-nc/,,
http://indyweek.com/news/wake/peter-eichenberger-mend/,Peter Eichenberger on the mend,2006-02-14 23:00,Richard Hart,Wake County,"issue: 2006-02-15,news,wake county",5,4,5,1.25,3.1,0.775,4,5,1.25,3.1,0.775,,,,,,4.0,1,,2.0,,,3.0,,,,,,,,,5,,,http://indyweek.com/news/wake/peter-eichenberger-mend/,,
http://indyweek.com/news/wake/raleigh-muslims-view-fbi-fear-mistrust/,"In Raleigh, Muslims view FBI with fear, mistrust",2009-08-05 00:00,Bob Geary,Wake County,"issue: 2009-08-05,news,wake county",5,5,5,1.0,2.1,0.42,5,5,1.0,2.0,0.4,,,,0.1,,,5,,5.0,,,,,,,,,,,,5,,,http://indyweek.com/news/wake/raleigh-muslims-view-fbi-fear-mistrust/,"Islam,Law, Gov’t & Politics,Religion & Spirituality","Federal Bureau of Investigation,Islam in the United States,Jihad,North Carolina State Bureau of Investigation,September 11 attacks"
http://indyweek.com/news/wake/taser-death-raises-questions-mental-health-police-training/,Taser death raises questions about mental health and police training,2013-04-24 00:00,Will Huntsberry,Wake County,"news,wake county,wake county finder | shirley caesar",5,2,5,2.5,23,11.5,1,3,1.5,23,11.5,1,2,2.0,,,,5,,2.0,,,3.0,,,,,,,,,5,,,http://indyweek.com/news/wake/taser-death-raises-questions-mental-health-police-training/,"Health & Fitness,Law, Gov’t & Politics,Psychology & Mental Health",Mental disorder
http://indyweek.com/news/wake/the-heartbreak-of-college-suicides/,The Heartbreak of College Suicides,2023-10-18 06:40,Jade Neptune,Wake County,,5,4,5,1.25,3.9,0.975,4,5,1.25,3.9,0.975,,,,,,3.0,2,,3.0,,,2.0,,,,,,,,,5,,,http://indyweek.com/news/wake/the-heartbreak-of-college-suicides/,"Health & Fitness,Panic/Anxiety Disorders,Psychology & Mental Health,Science",North Carolina State University
http://indyweek.com/news/wake/wake-county-da-won-t-press-charges-against-former-city-counc/,Wake County DA Won’t Press Charges Against Former City Councilor Saige Martin,2020-07-13 11:12,Leigh Tauss,Wake County,"assault,lorrin freeman,raleigh city council,saige martin,sexual assault,sexual misconduct",5,3,5,1.667,1.2,0.4,2,3,1.0,1.2,0.4,1,2,2.0,,,,5,,,1.0,,4.0,,,,,,,,,5,,,http://indyweek.com/news/wake/wake-county-da-won-t-press-charges-against-former-city-counc/,"Law, Gov’t & Politics,Legal Issues","Bill Cosby sexual assault cases,North Carolina State Bureau of Investigation,Saige Martin,The News & Observer"
http://indyweek.com/news/wake/wake-county-health-outcomes/,Two-Thirds of Health Outcomes Stem From Socioeconomic and Environmental Factors. Wake County Sees That as an Opportunity.,2018-12-04 13:00,Leigh Tauss,Wake County,"affordable care act,lorrin freeman,robert wood johnson foundation,sig hutchison",5,1,5,5.0,2.8,2.8,,,,,,1,5,5.0,2.8,2.8,5.0,,,,,2.0,,,,,,,,,,5,,,http://indyweek.com/news/wake/wake-county-health-outcomes/,"Health & Fitness,Psychology & Mental Health,Science","Adverse childhood experiences,Behavior,Education,Exam,Health,Health care,Internal medicine,Land-use planning,Medical diagnosis,Medical school,Medication,Patient,Population health,Research,Robert Wood Johnson Foundation,Social determinants of health,Substance abuse"
http://indyweek.com/tag/music/page/29/,Tagged - Music,,Staff,Uncategorized,,5,5,5,1.0,0.1,0.02,5,5,1.0,0.1,0.02,,,,,,5.0,,,,,,5.0,,,,,,,,,,,,,,
http://indyweek.com/culture/a-paralympic-swimmers-two-part-race-against-time/,A Paralympic Swimmer’s Two-Part Race Against Time,2023-12-08 11:03,Lia Salvatierra,Etc.,,4,3,4,1.333,3.1,1.033,2,2,1.0,,,1,2,2.0,3.1,3.1,3.0,1,,2.0,,,2.0,,,,,,,,,4,,,http://indyweek.com/culture/a-paralympic-swimmers-two-part-race-against-time/,"Health & Fitness,Psychology & Mental Health,Sports","Amputation,Hematopoietic stem cell transplantation,Mind,Opioid,Pain,Swimming (sport)"
http://indyweek.com/culture/raleigh-cinema-grill-files-for-bankruptcy/,Raleighwood Cinema Grill to Close After Twenty-Six Years,2019-12-11 09:35,Sarah Edwards,Arts & Culture,"closing,film,raleigh,raleighwood,screen",4,4,4,1.0,45,11.25,4,4,1.0,1.8,0.45,,,,43,,1.0,3,,4.0,,,,,,,,,,,,4,,,http://indyweek.com/culture/raleigh-cinema-grill-files-for-bankruptcy/,"Arts & Entertainment,Movies,Technology","Alamo Drafthouse Cinema,Belshazzar's feast"
http://indyweek.com/food-and-drink/eat-well-a-durham-program-fighting-food-insecurity-receives-10-million-investment/,"Eat Well, a Durham Program Fighting Food Insecurity, Receives $10 Million Investment",2023-11-23 10:16,Lena Geller,Food & Drink,,4,4,4,1.0,4.8,1.2,4,4,1.0,4.8,1.2,,,,,,3.0,1,,2.0,,2.0,,,,,,,,,,4,,,http://indyweek.com/food-and-drink/eat-well-a-durham-program-fighting-food-insecurity-receives-10-million-investment/,"Health & Fitness,Law, Gov’t & Politics,Nutrition,Shopping","Chronic condition,Food desert,Grocery store,Health care,Obesity,School voucher,Stored-value card,Walmart"
http://indyweek.com/food-and-drink/moonbelly-meat-company-anna-gibala-durham/,Moonbelly Meat Co. Carves Out an Innovative New Space in the Local Butchery Business,2022-04-20 02:30,Lena Geller,Food & Drink,"butchery,durham,food,moonbelly meat co.",4,3,4,1.333,4.3,1.433,2,2,1.0,4.1,2.05,1,2,2.0,0.2,0.2,3.0,1,,,1.0,1.0,2.0,,,,,,,,,4,,,http://indyweek.com/food-and-drink/moonbelly-meat-company-anna-gibala-durham/,"Alcohol,American Cuisine,Dining Out,Food & Drink","Bacon,Butcher,Chorizo,Pork,Roadkill,Sausage,Venison"
http://indyweek.com/guides/archives-guides/restaurant-biz-can-wreak-havoc-body-taking-care-key/,The Restaurant Biz Can Wreak Havoc on Your Body. Taking Care of Yourself is Key.,2017-10-18 03:00,Staff,Archives,"back of the house,dish,food issue,issue: 2017-10-18,massage,restaurant worker,special issues,wellness,yoga",4,4,4,1.0,7.9,1.975,4,4,1.0,5.9,1.475,,,,2.0,,2.0,2,,3.0,,,1.0,,,,,,,,,4,,,http://indyweek.com/guides/archives-guides/restaurant-biz-can-wreak-havoc-body-taking-care-key/,"Health & Fitness,Psychology & Mental Health",
http://indyweek.com/guides/style/why-bull-city-swap-gave-up-swapping-bull-city-shares/,Why Bull City Swap Gave Up Swapping and Became Bull City Shares,2019-11-05 13:36,Sarah Edwards,Style Issue,"diy,durham,facebook,shopping,style,style issue",4,3,4,1.333,1.9,0.633,3,4,1.333,1.7,0.567,,,,0.2,,1.0,3,,3.0,,,,,,,,,,,,4,,,http://indyweek.com/guides/style/why-bull-city-swap-gave-up-swapping-bull-city-shares/,,
http://indyweek.com/music/big-pooh-dreaming-in-color/,"Rapper Big Pooh’s New Album, “To Dream in Color,” Is a Sonic Time Machine",2022-09-28 02:30,Kyesha Jennings,Music,"big pooh,little brother,music,rapper big pooh",4,4,4,1.0,4.6,1.15,4,4,1.0,4.6,1.15,,,,0.1,,,4,,4.0,,,,,,,,,,,,4,,,http://indyweek.com/music/big-pooh-dreaming-in-color/,"Arts & Entertainment,Music","Big Pooh,Chaundon,Justus League,Little Brother (group)"
http://indyweek.com/music/mix-heavy-metal-abstract-painting-raleigh-s-will-goodyear-works-lift-a-pretty-low-place/,"With a mix of heavy metal and abstract painting,Raleigh’s Will Goodyear works to lift himself from “a pretty low place”",2014-11-05 02:00,Bryan C. Reed,Music,"issue: 2014-11-05,music,music feature",4,4,4,1.0,1.7,0.425,4,4,1.0,1.6,0.4,,,,0.1,,1.0,3,,4.0,,,,,,,,,,,,4,,,http://indyweek.com/music/mix-heavy-metal-abstract-painting-raleigh-s-will-goodyear-works-lift-a-pretty-low-place/,"Arts & Entertainment,Guitar,Music",
http://indyweek.com/music/restless-roots-ari-picker-s-first-project-end-lost-trees/,The restless roots of Ari Picker’s first project after the end of Lost in the Trees,2015-03-25 03:00,Allison Hussey,Music,"ari picker,duke performances,issue: 2015-03-25,lion and the lamb,music,music feature",4,4,4,1.0,12,3.0,4,4,1.0,12,3.0,,,,,,2.0,2,,4.0,,,,,,,,,,,,4,,,http://indyweek.com/music/restless-roots-ari-picker-s-first-project-end-lost-trees/,"Arts & Entertainment,Guitar,Music","Lost in the Trees,Musical composition"
http://indyweek.com/news/archives-news/marilyn-kille-versus-carrboro-rematch/,Marilyn Kille versus Carrboro: the rematch,2009-03-05 10:36,Sam Wardle,Archives,"add new tag,blogs,chapel hill herald,issue: 2009-03-04,mark chilton,news,politics",4,4,4,1.0,8.4,2.1,4,4,1.0,8.4,2.1,,,,,,4.0,,,4.0,,,,,,,,,,,,4,,,http://indyweek.com/news/archives-news/marilyn-kille-versus-carrboro-rematch/,"Law, Gov’t & Politics,Legal Issues,Real Estate",
http://indyweek.com/news/durham/durham-council-votes-no-on-shotspotter-contract-extension/,Durham Council Votes No on ShotSpotter Contract Extension,2024-03-07 07:28,Justin Laidlaw,Durham County,,4,4,4,1.0,21,5.25,3,3,1.0,6.7,2.233,1,1,1.0,14,14.0,2.0,2,,2.0,2.0,,,,,,,,,,,4,,,http://indyweek.com/news/durham/durham-council-votes-no-on-shotspotter-contract-extension/,"Law, Gov’t & Politics,Legal Issues,Science,Technology","ShotSpotter,Surveillance"
http://indyweek.com/news/elections-news/candidate-questionnaire-hathaway-pendergrass/,"Candidate Questionnaire: Hathaway Pendergrass, District Court Judge",2020-10-13 20:00,Staff,Elections,"2020 election guide,2020 elections,candidate questionnaires,democratic party,hathaway pendergrass",4,4,4,1.0,7.1,1.775,3,3,1.0,6.0,2.0,1,1,1.0,1.1,1.1,1.0,3,,3.0,,,1.0,,,,,,,,,4,,,http://indyweek.com/news/elections-news/candidate-questionnaire-hathaway-pendergrass/,"Health & Fitness,Law, Gov’t & Politics,Legal Issues","Abuse,Domestic violence,Joe Hackney,Lawyer,Legal guardian,Practice of law,Rape crisis center,Single parent,Violence"
http://indyweek.com/news/elections-news/carrboro-mayor-barbara-foushee/,Carrboro Mayor: Barbara Foushee,2023-10-18 10:38,INDY staff,Elections,,4,4,4,1.0,32,8.0,4,4,1.0,32,8.0,,,,,,2.0,2,,4.0,,,,,,,,,,,,4,,,http://indyweek.com/news/elections-news/carrboro-mayor-barbara-foushee/,"Law, Gov’t & Politics,Science","Ballot access,Democratic Party (United States)"
http://indyweek.com/news/elections-news/nc-district-court-judge-district-10-e-seat-3-eric-chasse/,"NC District Court Judge, District 10 E, Seat 3: Eric Chasse",2024-02-14 19:21,INDY staff,Elections,,4,3,4,1.333,21,7.0,2,3,1.0,21,7.0,1,1,1.0,0.1,0.1,2.0,2,,3.0,,,1.0,,,,,,,,,4,,,http://indyweek.com/news/elections-news/nc-district-court-judge-district-10-e-seat-3-eric-chasse/,"Law, Gov’t & Politics,Legal Issues","Ballot access,District Court (Hong Kong),Judge,Law"
http://indyweek.com/news/northcarolina/just-before-new-hampshires-primary-the-merrimack-town-dump/,"Dispatches from New Hampshire: Just Before New Hampshire’s Primary, the Merrimack Town Dump is the Place to Campaign",2020-02-10 09:52,Erick Trickey,North Carolina,"2020 elections,new hampshire,pete buttigieg,primary elections",4,3,4,1.333,22,7.333,2,3,1.0,4.0,1.333,1,1,1.0,18,18.0,1.0,3,,4.0,,,,,,,,,,,,4,,,http://indyweek.com/news/northcarolina/just-before-new-hampshires-primary-the-merrimack-town-dump/,"Law, Gov’t & Politics,Politics",New Hampshire presidential primary
http://indyweek.com/author/chase-pellegrini-de-paur/page/6/,Author - Chase Pellegrini de Paur,,Staff,Uncategorized,,4,3,4,1.333,0.9,0.3,1,1,1.0,0.4,0.4,2,3,1.5,0.5,0.25,4.0,,,,4.0,,,,,,,,,,,,,,,,
http://indyweek.com/author/cy-neff/,Author - Cy Neff,,Staff,Uncategorized,,4,4,4,1.0,0.9,0.225,3,3,1.0,0.8,0.267,1,1,1.0,0.1,0.1,2.0,2,,4.0,,,,,,,,,,,,,,,,,
http://indyweek.com/author/girija-mahajan/,Author - Girija Mahajan,,Staff,Uncategorized,,4,4,4,1.0,15,3.75,1,1,1.0,0.2,0.2,3,3,1.0,14,4.667,,4,,4.0,,,,,,,,,,,,,,,,,
