URL,Title,Publish date,Authors,Section,Tags,Sort (Views),Visitors,Views,Avg. views,Engaged minutes,Avg. minutes,New vis.,Views new vis.,Avg. views new vis.,Minutes New Vis.,Avg. minutes new vis.,Returning vis.,Views ret. vis.,Avg. views ret. vis.,Minutes Ret. Vis.,Avg. minutes ret. vis.,Desktop views,Mobile views,Tablet views,Search refs,Internal refs,Other refs,Direct refs,Social refs,Fb refs,Tw refs,Pi refs,Social interactions,Fb interactions,Pi interactions,Channel vis.,Website views,AMP views,Fb instant views,Post id,High-Level Smart Tags,Low-Level Smart Tags
http://indyweek.com/news/durham/durham-cemeteries-embrace-green-burial/,Durham Cemeteries Embrace ‘Green Burial’,2023-11-10 07:33,Jon Kuperschmid,Durham County,,6,3,6,2.0,22,7.333,1,1,1.0,0.1,0.1,2,5,2.5,22,11.0,5.0,1,,5.0,,,1.0,,,,,,,,,6,,,http://indyweek.com/news/durham/durham-cemeteries-embrace-green-burial/,,"Burial,Cemetery,Coffin,Cremation,Natural burial"
http://indyweek.com/news/durham/eno-river-slumlords/,"Eno River Group Profited by Renting Decrepit Homes to Vulnerable Tenants. Soon, They’ll Have No Home At All.",2022-10-25 23:00,Lena Geller,Durham County,"durham county,eno river association,housing crisis,news",6,3,6,2.0,10,3.333,1,2,1.0,10,5.0,2,4,2.0,0.2,0.1,2.0,4,,5.0,,,1.0,,,,,,,,,6,,,http://indyweek.com/news/durham/eno-river-slumlords/,"Law, Gov’t & Politics,Real Estate",
http://indyweek.com/news/durham/judge-richard-chaney-hiding/,What is Judge Richard Chaney hiding?,2008-01-15 23:00,Mosi Secret,Durham County,"durham county,issue: 2008-01-16,news",6,5,6,1.2,23,4.6,5,6,1.2,23,4.6,,,,,,2.0,4,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/news/durham/judge-richard-chaney-hiding/,"Law, Gov’t & Politics,Legal Issues","Juvenile court,North Carolina State Bureau of Investigation,Truancy"
http://indyweek.com/news/elections-news/candidate-questionnaire-ashton-powell-chapel-hill-carrboro-city-schools-boe/,"Candidate Questionnaire: Ashton Powell, Chapel Hill-Carrboro City Schools Board of Education",2019-10-15 20:00,Staff,Elections,"candidate questionnaires,chapel hill-carrboro city schools board of education,elections",6,4,6,1.5,11,2.75,3,3,1.0,3.7,1.233,1,3,3.0,8.2,8.2,1.0,5,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/news/elections-news/candidate-questionnaire-ashton-powell-chapel-hill-carrboro-city-schools-boe/,"Education,Health & Fitness,Law, Gov’t & Politics,Psychology & Mental Health,Science","Education,Governance in higher education,Leadership,Mental health,School,Teacher,University of North Carolina at Chapel Hill"
http://indyweek.com/news/elections-news/candidate-questionnaire-julie-von-haefen-nc-house-district-36/,"Candidate Questionnaire: Julie von Haefen, NC House District 36",2024-10-16 20:29,INDY staff,Elections,"2024 candidate questionnaire,2024 elections",6,5,6,1.2,4.5,0.9,4,5,1.0,3.5,0.7,1,1,1.0,0.9,0.9,5.0,1,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/news/elections-news/candidate-questionnaire-julie-von-haefen-nc-house-district-36/,"Education,Law, Gov’t & Politics,Legal Issues","Affordable housing,Gun safety,Gun violence in the United States,North Carolina,Parent–teacher association,Wake County Public School System"
http://indyweek.com/news/elections-news/emmanuel-wilder-state-representative/,Emmanuel Wilder – State Representative,2018-10-14 20:00,adminnewspack,Elections,"candidate questionnaires,north carolina general assembly",6,6,6,1.0,1.4,0.233,5,5,1.0,0.6,0.12,1,1,1.0,0.8,0.8,2.0,4,,4.0,1.0,,1.0,,,,,,,,,6,,,http://indyweek.com/news/elections-news/emmanuel-wilder-state-representative/,"Law, Gov’t & Politics,Legal Issues","Flood,Hurricane Florence,Infrastructure,Intensive pig farming"
http://indyweek.com/news/how-hollywood-casting-director-and-local-entrepreneur-beverly-tan-shows-up-for-the-queer-community/,How Hollywood Casting Director and Local Entrepreneur Beverly Tan Shows Up for the Queer Community,2023-09-20 06:00,Jasmine Gallup,News,,6,6,6,1.0,7.4,1.233,4,4,1.0,5.8,1.45,2,2,1.0,1.6,0.8,5.0,1,,4.0,2.0,,,,,,,,,,,6,,,http://indyweek.com/news/how-hollywood-casting-director-and-local-entrepreneur-beverly-tan-shows-up-for-the-queer-community/,,
http://indyweek.com/news/jesse-helms-family-values-and-his-gay-granddaughter/,"Jesse Helms, Family Values, and His Gay Granddaughter",2023-06-26 22:26,John Drescher,News,,6,6,6,1.0,21,3.5,6,6,1.0,21,3.5,,,,,,4.0,2,,2.0,,,1.0,3.0,3.0,,,,,,,6,,,http://indyweek.com/news/jesse-helms-family-values-and-his-gay-granddaughter/,"Health & Fitness,Law, Gov’t & Politics,Politics,Sexuality,Society","HIV/AIDS,Homosexuality,Jesse Helms"
http://indyweek.com/news/legacy-bob-sheldon-founder-internationalist-books/,"The legacy of Bob Sheldon, founder of Internationalist Books",2011-02-21 05:40,Andrew Pearson,News,"columns,first person,internationalist books,issue: 2011-02-23",6,6,6,1.0,7.9,1.317,6,6,1.0,7.1,1.183,,,,0.8,,3.0,3,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/news/legacy-bob-sheldon-founder-internationalist-books/,"Business,Law, Gov’t & Politics,Politics","Internationalism (politics),Internationalist Books"
http://indyweek.com/news/letters-to-the-editor/spence-s-farm-trans-issues-addiction-mass-transit/,Spence’s Farm; trans issues; addiction; mass transit,2014-01-21 23:00,adminnewspack,Letters to the Editor,"columns,issue: 2014-01-22,letters to the editor",6,6,6,1.0,3.0,0.5,4,4,1.0,2.5,0.625,2,2,1.0,0.5,0.25,2.0,4,,3.0,3.0,,,,,,,,,,,6,,,http://indyweek.com/news/letters-to-the-editor/spence-s-farm-trans-issues-addiction-mass-transit/,"Health & Fitness,Psychology & Mental Health,Sexuality",
http://indyweek.com/news/n-c-eugenics-survivors-seek-justice/,N.C. eugenics survivors seek justice,2010-03-24 00:00,Lara Torgesen,News,"eugenics,issue: 2010-03-24,news,news feature",6,5,6,1.2,8.0,1.6,5,6,1.2,8.0,1.6,,,,,,4.0,2,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/news/n-c-eugenics-survivors-seek-justice/,"Family & Parenting,Health & Fitness,Infertility,Law, Gov’t & Politics,Legal Issues,Pregnancy,Psychology & Mental Health,Sexuality","African Americans,Compulsory sterilization,Poverty"
http://indyweek.com/news/n-word/,The N-word,2002-03-05 23:00,Jeff Turrentine,News,"issue: 2002-03-06,news,news feature,nigger",6,6,6,1.0,10,1.667,6,6,1.0,10,1.667,,,,,,,6,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/news/n-word/,"Arts & Entertainment,Humor,Law, Gov’t & Politics,Legal Issues,Science","African Americans,Randall Kennedy"
http://indyweek.com/news/ninth-street-journal/a-courthouse-moment-he-hasnt-gotten-enough-time-for-what-he-did/,A Durham Courthouse Moment: “He Hasn’t Gotten Enough Time for What He Did”,2019-09-02 05:36,Ben Leonard,Ninth Street Journal,"9th street journal,criminal justice system,durham courthouse,homicides,news",6,5,6,1.2,6.1,1.22,4,5,1.0,6.0,1.2,1,1,1.0,0.1,0.1,,6,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/news/ninth-street-journal/a-courthouse-moment-he-hasnt-gotten-enough-time-for-what-he-did/,"Law, Gov’t & Politics",
http://indyweek.com/news/ninth-street-journal/as-gentrification-marches-on-braggtown-is-latest-durham-comm/,"As Gentrification Marches On, Braggtown is the Latest Durham Community Fighting Back",2020-10-09 14:03,Cameron Oglesby,Ninth Street Journal,"braggtown,durham,jillian johnson,mark-anthony middleton,raleigh gentrification",6,6,6,1.0,4.6,0.767,4,4,1.0,1.2,0.3,2,2,1.0,3.4,1.7,5.0,1,,2.0,1.0,,3.0,,,,,,,,,6,,,http://indyweek.com/news/ninth-street-journal/as-gentrification-marches-on-braggtown-is-latest-durham-comm/,"Law, Gov’t & Politics,Real Estate,Science","Durham, North Carolina"
http://indyweek.com/news/ninth-street-journal/new-elementary-school-pays-homage-to-local-family/,New Elementary School Pays Homage to Local Family,2022-10-11 02:30,Max Rego,Ninth Street Journal,"durham public schools,pascal mubenga,south durham",6,5,6,1.2,4.6,0.92,4,5,1.25,2.1,0.525,1,1,1.0,2.5,2.5,3.0,3,,4.0,2.0,,,,,,,,,,,6,,,http://indyweek.com/news/ninth-street-journal/new-elementary-school-pays-homage-to-local-family/,Education,Durham Public Schools
http://indyweek.com/news/northcarolina/dreams-held-fast/,Dreams Held Fast: A Timeline of Black History in the Triangle,2021-02-24 01:00,Thomasi McDonald,North Carolina,"ar-razzaq islamic center,black history month,black lives matter,carolina times,clarence lightner,dan blue,floyd mckissick,hayti heritage center,john hope franklin,kamala harris,marian cheek jackson center for saving and making history,michael jordan,pauli murray,phil freelon,reverend william barber,shaw university,shirley caesar,st. augustine college",6,5,6,1.2,16,3.2,4,5,1.0,15,3.0,1,1,1.0,0.9,0.9,6.0,,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/news/northcarolina/dreams-held-fast/,"Education,Law, Gov’t & Politics,Legal Issues,Politics","Abolitionism in the United States,African Americans,African-American history,Black History Month,Black Lives Matter,Carter G. Woodson,Durham, North Carolina,Raleigh, North Carolina,Research Triangle,Shaw University,Slavery,Slavery in the United States,Thirteenth Amendment to the United States Constitution,United States,University of North Carolina at Chapel Hill"
http://indyweek.com/news/northcarolina/internal-issues-led-to-dissolution-of-north-carolina-protect/,"“Internal” Issues Led To Dissolution of North Carolina Protection Alliance, Group Says",2021-02-02 06:22,Leigh Tauss,North Carolina,"instagram,nc protection alliance,ncpa,news,sexual abuse,sexual assault,survivor,wilmington",6,5,6,1.2,3.0,0.6,4,5,1.0,3.0,0.6,1,1,1.0,,,3.0,3,,4.0,,,2.0,,,,,,,,,6,,,http://indyweek.com/news/northcarolina/internal-issues-led-to-dissolution-of-north-carolina-protect/,"Law, Gov’t & Politics",
http://indyweek.com/news/northcarolina/north-carolina-unaffiliated-voter-population-2022/,"NC’s Unaffiliated Voter Population Is Growing. Who Are They, And Why Don’t They Align With a Party?",2022-11-07 09:09,Shelby Harris,North Carolina,"2022 midterm election,news,north carolina,voting",6,5,6,1.2,31,6.2,4,5,1.0,31,6.2,1,1,1.0,0.1,0.1,2.0,4,,4.0,2.0,,,,,,,,,,,6,,,http://indyweek.com/news/northcarolina/north-carolina-unaffiliated-voter-population-2022/,"Law, Gov’t & Politics,Legal Issues,Politics","Constitution Party (United States),Democratic Party (United States),Election,Elections in New Jersey,Florida,Green Party of the United States,Independent voter,Libertarian Party (United States),North Carolina,Primary election,Republican Party (United States),United States presidential election,Voter registration"
http://indyweek.com/news/opinions/op-ed-will-the-wake-county-democratic-party-leadership-again-divide-democratic-voters/,Op-Ed: Will the Wake County Democratic Party Leadership Again Divide Democratic Voters?,2024-08-15 10:28,David Knight,Op-Ed,,6,6,6,1.0,7.9,1.317,3,3,1.0,3.9,1.3,3,3,1.0,4.0,1.333,6.0,,,,6.0,,,,,,,,,,,6,,,http://indyweek.com/news/opinions/op-ed-will-the-wake-county-democratic-party-leadership-again-divide-democratic-voters/,"Law, Gov’t & Politics,Politics","Ballot access,Democratic Party (United States),Election,Nonpartisanism,Partisan (politics),Voter turnout"
http://indyweek.com/news/spence-s-farm-oversight/,Spence’s farm: no oversight,2014-01-14 23:00,Billy Ball,News,"hunger pains | huerta,n.c. department of health and human services,news,news briefs,orange county",6,5,6,1.2,1.9,0.38,2,2,1.0,1.3,0.65,3,4,1.333,0.7,0.233,3.0,3,,2.0,3.0,,1.0,,,,,,,,,6,,,http://indyweek.com/news/spence-s-farm-oversight/,"Health & Fitness,Law, Gov’t & Politics","Abuse,After-school activity,Child,Child abuse,Child care,Child protection,Child protective services"
http://indyweek.com/news/wake/breast-cancer-cluster-suspected-at-nc-states-poe-hall-contaminated-with-pcbs/,"Breast Cancer Cluster Suspected at NC State’s Poe Hall, Contaminated with PCBs",2024-02-07 20:28,Lisa Sorg,Wake County,,6,6,6,1.0,5.6,0.933,6,6,1.0,5.6,0.933,,,,,,1.0,5,,2.0,4.0,,,,,,,,,,,6,,,http://indyweek.com/news/wake/breast-cancer-cluster-suspected-at-nc-states-poe-hall-contaminated-with-pcbs/,"Cancer,Health & Fitness","Cancer,Centers for Disease Control and Prevention,Flame retardant,North Carolina State University,Occupational hygiene,Polychlorinated biphenyl"
http://indyweek.com/news/wake/index-toxic-emissions-wake-county/,An index of toxic emissions in Wake County,2006-10-31 23:00,Lisa Sorg,Wake County,"issue: 2006-11-01,news,wake county",6,5,6,1.2,8.6,1.72,4,5,1.25,8.0,2.0,1,1,1.0,0.5,0.5,3.0,3,,2.0,,,4.0,,,,,,,,,6,,,http://indyweek.com/news/wake/index-toxic-emissions-wake-county/,"Chemistry,Science","Air pollution,Ajinomoto,Hazardous waste,Industrial wastewater treatment,Pollution,Waste,Water"
http://indyweek.com/news/wake/raleigh-city-council-votes-to-reinstate-city-support-of-citizen-advisory-councils/,Raleigh City Council Votes to Reinstate City Support of Citizen Advisory Councils,2024-02-06 18:10,Jane Porter,Wake County,,6,5,6,1.2,3.3,0.66,2,3,1.5,0.8,0.4,3,3,1.0,2.5,0.833,5.0,1,,3.0,3.0,,,,,,,,,,,6,,,http://indyweek.com/news/wake/raleigh-city-council-votes-to-reinstate-city-support-of-citizen-advisory-councils/,"Law, Gov’t & Politics",Jonathan Melton
http://indyweek.com/news/wake/raleigh-city-councilman-david-cox-not-seeking-re-election/,Raleigh City Councilman David Cox Not Seeking Re-Election,2022-05-13 09:31,Jasmine Gallup,Wake County,"david cox,election 2022,raleigh,raleigh city council",6,5,6,1.2,4.0,0.8,5,6,1.2,4.0,0.8,,,,,,4.0,2,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/news/wake/raleigh-city-councilman-david-cox-not-seeking-re-election/,"Law, Gov’t & Politics,Politics","Interstate 440 (North Carolina),Jonathan Melton,Saige Martin"
http://indyweek.com/news/wake/raleigh-is-the-tenth-most-moved-to-city-in-the-nation/,Raleigh Is the 10th Most Moved-To City in the Nation,2021-10-26 12:12,Jasmine Gallup,Wake County,"census 2020,migration data,raleigh",6,4,6,1.5,2.9,0.725,3,4,1.0,2.4,0.6,1,2,2.0,0.5,0.5,5.0,1,,4.0,,,2.0,,,,,,,,,6,,,http://indyweek.com/news/wake/raleigh-is-the-tenth-most-moved-to-city-in-the-nation/,Science,Research Triangle
http://indyweek.com/news/wake/raleighs-newest-skate-park-will-be-a-needed-third-place-for-the-citys-young-people/,Raleigh’s Newest Skate Park Will Be a  Needed “Third Place” for the City’s Young People,2023-05-31 05:30,Jasmine Gallup,Wake County,,6,5,6,1.2,16,3.2,2,3,1.0,9.1,3.033,3,3,1.0,6.9,2.3,3.0,3,,5.0,1.0,,,,,,,,,,,6,,,http://indyweek.com/news/wake/raleighs-newest-skate-park-will-be-a-needed-third-place-for-the-citys-young-people/,Sports,"Raleigh, North Carolina,Reggie Barnes (skateboarder),Skateboarding,Skatepark"
http://indyweek.com/news/wake/wake-county-poll-workers-get-a-pay-bump/,Wake County Poll Workers Get a Pay Bump,2020-08-19 14:03,Anna Mudd,Wake County,"board of elections,election,elections,minimum wage,news,poll workers,wake county board of elections",6,6,6,1.0,7.5,1.25,6,6,1.0,7.5,1.25,,,,,,,6,,5.0,,,1.0,,,,,,,,,6,,,http://indyweek.com/news/wake/wake-county-poll-workers-get-a-pay-bump/,"Law, Gov’t & Politics,Legal Issues,Politics","Election,Minimum wage,Polling place"
http://indyweek.com/sponsored/dive-into-new-sensory-play-at-marbles-kids-museum/,Dive into New Sensory Play at Marbles Kids Museum,2024-01-23 13:33,INDY staff,Sponsored Content,sponsored,6,3,6,2.0,1.9,0.633,1,1,1.0,1.1,1.1,2,5,2.5,0.7,0.35,5.0,1,,4.0,2.0,,,,,,,,,,,6,,,http://indyweek.com/sponsored/dive-into-new-sensory-play-at-marbles-kids-museum/,Science,"Experience,Museum,Sensory processing disorder"
http://indyweek.com/author/godfrey-cheshire/page/8/,Author - Godfrey Cheshire,,Staff,Uncategorized,,6,1,6,6.0,2.6,2.6,,,,,,1,6,6.0,2.6,2.6,6.0,,,,6.0,,,,,,,,,,,,,,,,
http://indyweek.com/culture/archives-culture/now-built-will-come-first-look-expanded-wakemed-soccer-park-big-changes-carolina-railhawks-2013/,"Now it’s built, so will they come? First look at expanded WakeMed Soccer Park and other big changes for Carolina RailHawks in 2013",2012-12-31 06:24,Neil Morris,Archives,"aaron davidson,atlanta silverbacks,blogs,carolina railhawks,casl,curt johnson,fort lauderdale strikers,ncaa college cup,sports,traffic sports usa,wakemed soccer park,year in photos",6,4,6,1.5,3.4,0.85,3,5,1.25,3.3,0.825,1,1,1.0,0.1,0.1,1.0,5,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/culture/archives-culture/now-built-will-come-first-look-expanded-wakemed-soccer-park-big-changes-carolina-railhawks-2013/,Sports,"North Carolina FC,WakeMed Soccer Park"
http://indyweek.com/culture/art/arty-bars-ruby-deluxe-arcana-cultivate-queer-friendly-atmospheres-raleigh-durham/,Arty Bars Ruby Deluxe and Arcana Cultivate Queer-Friendly Atmospheres in Raleigh and Durham,2017-12-06 02:00,Hannah Pitstick,Art,"arcana,arts,arts feature,daniel tomas,indies arts awards,issue: 2017-12-06,lindsey andrews,ruby deluxe,tim lemuel",6,4,6,1.5,5.3,1.325,2,4,1.0,5.2,1.3,2,2,1.0,0.1,0.05,1.0,5,,4.0,,,2.0,,,,,,,,,6,,,http://indyweek.com/culture/art/arty-bars-ruby-deluxe-arcana-cultivate-queer-friendly-atmospheres-raleigh-durham/,,
http://indyweek.com/culture/art/durham-s-book-exchange-closes-doors/,Durham’s The Book Exchange closes its doors,2009-02-10 23:00,Kate Dobbs Ariail,Art,"arts,casual observer,issue: 2009-02-11",6,4,6,1.5,3.4,0.85,3,5,1.25,3.4,0.85,1,1,1.0,0.1,0.1,3.0,3,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/culture/art/durham-s-book-exchange-closes-doors/,Shopping,Borders Group
http://indyweek.com/culture/art/triad-stage-s-glass-menagerie-amazing-fusion-theater-film-video/,"Triad Stage’s The Glass Menagerie is an amazing fusion of theater, film and video",2010-09-27 00:00,Byron Woods,Art,"arts,issue: 2010-09-22,theater",6,4,6,1.5,33,8.25,2,4,1.333,33,11.0,2,2,1.0,0.2,0.1,6.0,,,,,,6.0,,,,,,,,,6,,,http://indyweek.com/culture/art/triad-stage-s-glass-menagerie-amazing-fusion-theater-film-video/,"Arts & Entertainment,Movies,Photography & Cameras,Technology",Triad Stage
http://indyweek.com/culture/screen/year-s-10-best-movies-fused-tradition-modernism/,The year’s 10 best movies fused tradition and modernism,2010-12-21 23:00,Neil Morris,Screen,"film,issue: 2010-12-22,the year in film",6,6,6,1.0,3.5,0.583,6,6,1.0,3.5,0.583,,,,,,4.0,2,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/culture/screen/year-s-10-best-movies-fused-tradition-modernism/,"Arts & Entertainment,Movies,Screenwriting",
http://indyweek.com/culture/sports/bicycle-thief-caught-stolen-bikes-christian-browne-wants-back-raleigh-s-cycling-scene/,"The bicycle thief: After being caught with stolen bikes, Christian Browne wants back into Raleigh’s cycling scene",2015-09-02 03:00,John H. Tucker,Sports,"cycling,facebook,issue: 2015-09-02,raleigh,ride: the indy bike guide,sports",6,3,6,2.0,22,7.333,2,3,1.0,16,5.333,1,3,3.0,5.7,5.7,1.0,5,,1.0,,,4.0,1.0,,,,,,,,6,,,http://indyweek.com/culture/sports/bicycle-thief-caught-stolen-bikes-christian-browne-wants-back-raleigh-s-cycling-scene/,"Automotive,Law, Gov’t & Politics",Fixed-gear bicycle
http://indyweek.com/culture/stage/moses-alexander-greene-pooled-national-black-theatre-festival/,Raleigh Playwright Moses T. Alexander Greene Troubles the Waters of the Gospel Musical in “Pooled”,2019-08-02 10:03,ned,Stage,"gospel,moses t. alexander greene,musical theater,pooled,stage,theater",6,4,6,1.5,6.8,1.7,3,5,1.25,6.8,1.7,1,1,1.0,,,1.0,5,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/culture/stage/moses-alexander-greene-pooled-national-black-theatre-festival/,"Christianity,Religion & Spirituality","Black church,Nativity of Jesus"
http://indyweek.com/culture/talking-with-delana-r-a-dameron-about-her-debut-novel-redwood-court/,"Talking With DéLana R. A. Dameron About Her Debut Novel, “Redwood Court”",2024-02-07 06:22,Katie Mgongolwa,Page,"flyleaf books,page",6,6,6,1.0,9.0,1.5,6,6,1.0,9.0,1.5,,,,,,3.0,3,,4.0,1.0,,1.0,,,,,,,,,6,,,http://indyweek.com/culture/talking-with-delana-r-a-dameron-about-her-debut-novel-redwood-court/,"Arts & Entertainment,Books & Literature",
http://indyweek.com/food-and-drink/eat-well-a-durham-program-fighting-food-insecurity-receives-10-million-investment/,"Eat Well, a Durham Program Fighting Food Insecurity, Receives $10 Million Investment",2023-11-23 10:16,Lena Geller,Food & Drink,,6,5,6,1.2,1.3,0.26,4,4,1.0,0.7,0.175,1,2,2.0,0.6,0.6,5.0,1,,4.0,1.0,,,,,,,,,,,6,,,http://indyweek.com/food-and-drink/eat-well-a-durham-program-fighting-food-insecurity-receives-10-million-investment/,"Health & Fitness,Law, Gov’t & Politics,Nutrition,Shopping","Chronic condition,Food desert,Grocery store,Health care,Obesity,School voucher,Stored-value card,Walmart"
http://indyweek.com/food-and-drink/mithai-indian-cafe-breaks-mold-indian-sweets-snacks-made-pure-ingredients/,Mithai Indian Cafe Breaks the Mold with Indian Sweets and Snacks Made with Pure Ingredients,2018-04-11 03:00,Layla Khoury-Hanold,Food & Drink,"desserts,food,food feature,issue: 2018-04-11,mithai indian cafe",6,5,6,1.2,3.7,0.74,5,6,1.2,3.7,0.74,,,,,,2.0,4,,4.0,,2.0,,,,,,,,,,6,,,http://indyweek.com/food-and-drink/mithai-indian-cafe-breaks-mold-indian-sweets-snacks-made-pure-ingredients/,"Alcohol,Coffee/Tea,Cooking, Baking & Desserts,Dining Out,Food & Drink","Confectionery,Dessert,Fudge,Indian cuisine,Sweets from the Indian subcontinent"
http://indyweek.com/food-and-drink/raleigh-artist-david-mcconnell-s-infinity-hundred-biodiverse-alternative-big-agriculture/,Raleigh Artist David McConnell’s Infinity Hundred Is a Biodiverse Alternative to Big Agriculture,2017-05-10 03:00,Staff,Food & Drink,"farming,food,food feature,issue: 2017-05-10,standard foods",6,4,6,1.5,4.8,1.2,3,3,1.0,3.6,1.2,1,3,3.0,1.1,1.1,3.0,3,,2.0,,,,4.0,,,,,,,,6,,,http://indyweek.com/food-and-drink/raleigh-artist-david-mcconnell-s-infinity-hundred-biodiverse-alternative-big-agriculture/,"Arts & Entertainment,Gardening,Home & Garden",
http://indyweek.com/food-and-drink/thirty-one-days-inside-the-first-north-carolina-starbucks/,Thirty-One Days Inside the First North Carolina Starbucks to Organize for a Union,2022-03-16 02:00,Sarah Edwards,Food & Drink,"coffee,food,raleigh,seiu,starbucks,starbucks workers united,union",6,5,6,1.2,9.0,1.8,3,4,1.0,5.2,1.3,2,2,1.0,3.7,1.85,2.0,4,,3.0,1.0,,2.0,,,,,,,,,6,,,http://indyweek.com/food-and-drink/thirty-one-days-inside-the-first-north-carolina-starbucks/,"Business,Coffee/Tea,Food & Drink,Law, Gov’t & Politics",Starbucks
http://indyweek.com/food-and-drink/why-luna-owner-shawn-stokes-turned-a-one-star-review-into-a-t-shirt/,“This Place is Full of Satanic Activity”: The One-Star Anti-Masker Review of Luna Rotisserie That Became a Commemorative T-Shirt,2021-11-04 09:42,Sarah Edwards,Food & Drink,"covid-19,luna,luna rotisserie,mask mandates,restaurants,shawn stokes",6,5,6,1.2,1.3,0.26,5,6,1.2,1.3,0.26,,,,,,,6,,2.0,,,4.0,,,,,,,,,6,,,http://indyweek.com/food-and-drink/why-luna-owner-shawn-stokes-turned-a-one-star-review-into-a-t-shirt/,"Dining Out,Food & Drink,Health & Fitness",Yelp
http://indyweek.com/food-and-drink/yesteryears-brewery-taproom-almost-closed-dedicated-regulars-carrboro-gave-boost-needed-survive-vecino-brewing-co/,"When YesterYears Brewery & Taproom Almost Closed, Its Dedicated Regulars in Carrboro Gave It the Boost It Needed to Survive as Vecino Brewing Co.",2018-04-25 03:00,Maddy Sweitzer-Lamme,Food & Drink,"food,food feature,issue: 2018-04-25,vecino brewing co.",6,5,6,1.2,5.1,1.02,5,6,1.2,5.1,1.02,,,,,,,6,,2.0,,,4.0,,,,,,,,,6,,,http://indyweek.com/food-and-drink/yesteryears-brewery-taproom-almost-closed-dedicated-regulars-carrboro-gave-boost-needed-survive-vecino-brewing-co/,"Alcohol,Dining Out,Food & Drink",Brewery
http://indyweek.com/music/archives-music/going-back-time-backstreet-boys/,Going back in time with The Backstreet Boys,2013-08-22 13:12,Tina Haver Currin,Archives,"backstreet boys,blogs,live actions: reviews,music,the avenger: sidney harr's crusade",6,5,6,1.2,2.5,0.5,4,5,1.0,2.5,0.5,1,1,1.0,,,,6,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/music/archives-music/going-back-time-backstreet-boys/,"Arts & Entertainment,Music","As Long as You Love Me (Backstreet Boys song),Backstreet Boys,Kevin Richardson (musician)"
http://indyweek.com/music/battling-racism-record-label-executives-nineties-nostalgia-veldt-returns-tell-story-and-perhaps-second-chance/,"After Battling Racism, Record-Label Executives, and Nineties Nostalgia, The Veldt Returns to Tell Its Story—And Perhaps For a Second Chance?",2016-04-06 03:00,Corbie Hill,Music,"band,issue: 2016-04-06,music,music feature,the veldt",6,3,6,2.0,31,10.333,2,5,1.667,31,10.333,1,1,1.0,,,1.0,5,,5.0,,,1.0,,,,,,,,,6,,,http://indyweek.com/music/battling-racism-record-label-executives-nineties-nostalgia-veldt-returns-tell-story-and-perhaps-second-chance/,"Arts & Entertainment,Guitar,Music",
http://indyweek.com/music/goner-jenny-besetzts-first-album-in-seven-years-injects-a-sharp-tug-from-the-passage-of-time/,"“Goner,” Jenny Besetzt’s First Album in Seven Years, Injects a Sharp Tug From the Passage of Time",2023-07-26 05:33,Jordan Lawrence,Music,"jenny besetzt,music",6,3,6,2.0,18,6.0,2,5,1.667,18,6.0,1,1,1.0,,,,6,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/music/goner-jenny-besetzts-first-album-in-seven-years-injects-a-sharp-tug-from-the-passage-of-time/,"Arts & Entertainment,Guitar,Music",
http://indyweek.com/music/hopscotch-2024-the-indys-picks/,Hopscotch 2024: The INDY’s Picks,2024-08-30 11:19,Jordan Lawrence,Music,,6,5,6,1.2,1.2,0.24,5,6,1.2,1.2,0.24,,,,,,4.0,2,,1.0,4.0,,,,,,,,,,,6,,,http://indyweek.com/music/hopscotch-2024-the-indys-picks/,"Arts & Entertainment,Humor,Music",
http://indyweek.com/music/little-brother-breaks/,Little Brother breaks up,2010-04-28 00:00,Grayson Haver Currin,Music,"9th wonder,issue: 2010-04-28,little brother,music,music feature,phonte coleman,rapper big pooh",6,6,6,1.0,4.7,0.783,6,6,1.0,4.7,0.783,,,,,,,5,1,3.0,,,3.0,,,,,,,,,6,,,http://indyweek.com/music/little-brother-breaks/,"Arts & Entertainment,Music",Little Brother (group)
http://indyweek.com/music/one-original-member-carolina-chocolate-drops-remains-group-s-mission-spreads/,"Only one original member of the Carolina Chocolate Drops remains, but the group’s mission spreads",2014-03-12 00:00,Jordan Lawrence,Music,"carolina chocolate drops,issue: 2014-03-12,music,music feature,n.c. symphony",6,6,6,1.0,11,1.833,5,5,1.0,6.6,1.32,1,1,1.0,5.0,5.0,3.0,3,,6.0,,,,,,,,,,,,6,,,http://indyweek.com/music/one-original-member-carolina-chocolate-drops-remains-group-s-mission-spreads/,"Arts & Entertainment,Guitar,Music","African-American music,Concert,Music,Rhiannon Giddens,Will Marion Cook"
