URL,Title,Publish date,Authors,Section,Tags,Sort (Views),Visitors,Views,Avg. views,Engaged minutes,Avg. minutes,New vis.,Views new vis.,Avg. views new vis.,Minutes New Vis.,Avg. minutes new vis.,Returning vis.,Views ret. vis.,Avg. views ret. vis.,Minutes Ret. Vis.,Avg. minutes ret. vis.,Desktop views,Mobile views,Tablet views,Search refs,Internal refs,Other refs,Direct refs,Social refs,Fb refs,Tw refs,Pi refs,Social interactions,Fb interactions,Pi interactions,Channel vis.,Website views,AMP views,Fb instant views,Post id,High-Level Smart Tags,Low-Level Smart Tags
http://indyweek.com/news/wake/raleigh-police-budget-council-061422/,Raleigh Council Passes Police Budget. Activists and Officers Both Hate It,2022-06-15 01:59,Jasmine Gallup,Wake County,"raleigh,raleigh city council,raleigh police,use of force",7,7,7,1.0,30,4.286,7,7,1.0,30,4.286,,,,,,4.0,3,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/news/wake/raleigh-police-budget-council-061422/,"Health & Fitness,Law, Gov’t & Politics,Psychology & Mental Health","Police brutality,Violence"
http://indyweek.com/author/elim-lee/,Author - Elim Lee,,Staff,Uncategorized,,7,4,7,1.75,2.0,0.5,2,4,1.0,0.9,0.225,2,3,1.5,1.1,0.55,4.0,3,,5.0,,,1.0,,,,,,,,,,,,,,
http://indyweek.com/best-of-the-triangle/best-of-the-triangle-2021-eat-drink/,Best of the Triangle 2021: Eat and Drink,2021-07-14 02:00,INDY staff,Best of the Triangle,"best of 2021,best of the triangle,best of the triangle 2021,carrboro,cary,chapel hill,chatham county,durham,durham county,eat and drink,food,orange county,pittsboro,raleigh,things to do,wake county",7,7,7,1.0,7.4,1.057,7,7,1.0,7.4,1.057,,,,,,5.0,2,,,3.0,2.0,2.0,,,,,,,,,7,,,http://indyweek.com/best-of-the-triangle/best-of-the-triangle-2021-eat-drink/,"Alcohol,Cooking, Baking & Desserts,Dining Out,Food & Drink","Bar (establishment),Craft brewery and microbrewery,Durham, North Carolina,Hamburger,Pub,Restaurant"
http://indyweek.com/culture/36-seconds-portrait-of-a-hate-crime-film/,A New Documentary Tells the Story of a Chapel Hill Hate Crime,2024-02-07 06:57,Sarah Edwards,Orange County,,7,5,7,1.4,14,2.8,5,7,1.4,14,2.8,,,,,,6.0,1,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/culture/36-seconds-portrait-of-a-hate-crime-film/,"Law, Gov’t & Politics,Legal Issues,Politics","2015 Chapel Hill shooting,Nida Allam,North Carolina State University,Research Triangle"
http://indyweek.com/culture/archives-culture/molora-independent-interview-yael-farber/,MoLoRa: The Independent Interview with Yael Farber,2010-03-17 08:37,ned,Archives,"arts,blogs,byron woods,duke performances,interviews,issue: 2010-03-10,theater",7,4,7,1.75,5.5,1.375,3,4,1.0,5.3,1.325,1,3,3.0,0.2,0.2,6.0,1,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/culture/archives-culture/molora-independent-interview-yael-farber/,"Arts & Entertainment,Music",
http://indyweek.com/culture/art/bull-city-mini-golf-american-tobacco-campus/,New Downtown Attraction Bull City Mini Combines Putt-Putt Fun and Bull City Pride,2019-05-10 06:19,Lucas Hubbard,Art,"american tobacco campus,artists,ben owens,britt flood,bull city mini,candy carver,durham,julie bryce,mini-golf,pierce freelon,putt-putt",7,7,7,1.0,5.1,0.729,7,7,1.0,5.1,0.729,,,,,,5.0,2,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/culture/art/bull-city-mini-golf-american-tobacco-campus/,Sports,
http://indyweek.com/culture/art/duke-s-paul-henne-gives-philosophy-masses-bite-sized-animated-videos/,Duke’s Paul Henne gives philosophy to the masses in bite-sized animated videos,2014-11-26 02:00,Brian Howe,Art,"arts,arts feature,issue: 2014-11-26",7,6,7,1.167,5.5,0.917,6,7,1.167,5.5,0.917,,,,,,4.0,3,,4.0,,2.0,,,,,,,,,,7,,,http://indyweek.com/culture/art/duke-s-paul-henne-gives-philosophy-masses-bite-sized-animated-videos/,"Education,Science",
http://indyweek.com/culture/art/durham-s-book-exchange-closes-doors/,Durham’s The Book Exchange closes its doors,2009-02-10 23:00,Kate Dobbs Ariail,Art,"arts,casual observer,issue: 2009-02-11",7,6,7,1.167,7.8,1.3,6,7,1.167,7.8,1.3,,,,,,1.0,6,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/culture/art/durham-s-book-exchange-closes-doors/,Shopping,Borders Group
http://indyweek.com/culture/art/though-durham-s-nice-price-books-gone-cause-hope-well-despair/,"Though Durham’s Nice Price Books Is Gone, There’s Cause for Hope as Well as Despair",2016-05-04 03:00,Adam Sobsey,Art,"arts,durham,hb 2,issue: 2016-05-04,nice price books,reading",7,6,7,1.167,6.2,1.033,5,6,1.0,6.2,1.033,1,1,1.0,,,1.0,6,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/culture/art/though-durham-s-nice-price-books-gone-cause-hope-well-despair/,"Dining Out,Food & Drink",
http://indyweek.com/culture/cate-doty-interview/,Former New York Times Wedding Announcement Writer Cate Doty Talks about Writing (and Experiencing) True Love,2021-05-26 02:30,Leigh Tauss,Arts & Culture,"cate doty,raleigh,the new york times,wedding,weddings",7,7,7,1.0,4.7,0.671,7,7,1.0,4.7,0.671,,,,,,2.0,5,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/culture/cate-doty-interview/,"Marriage,Society",Love
http://indyweek.com/culture/photo-essay-at-annual-beaver-queen-pageant-woody-wonka-takes-crown/,"Photo Essay: At Annual Beaver Queen Pageant, Woody Wonka Takes Crown",2024-06-07 13:46,Angelica Edwards,Etc.,,7,7,7,1.0,45,6.429,6,6,1.0,2.9,0.483,1,1,1.0,42,42.0,5.0,2,,3.0,1.0,,1.0,2.0,2.0,,,,,,,7,,,http://indyweek.com/culture/photo-essay-at-annual-beaver-queen-pageant-woody-wonka-takes-crown/,,
http://indyweek.com/culture/raleigh-burlesque-celebrates-sixteen-years/,"Glitter, Glamour, and Stepping Out Onto Raleigh Burlesque’s Pink Carpet As Conservatives Aggressively Roll Back Rights",2023-07-12 05:20,Sarah Edwards,Etc.,,7,5,7,1.4,2.3,0.46,4,6,1.2,2.3,0.46,1,1,1.0,,,1.0,6,,3.0,,,3.0,,,,,,,,,7,,,http://indyweek.com/culture/raleigh-burlesque-celebrates-sixteen-years/,,
http://indyweek.com/culture/screen/lizard-lick-towing-s-ron-shirley-mythical-promises-reality-television/,Lizard Lick Towing’s Ron Shirley and the mythical promises of reality television,2011-03-16 00:00,Danny Hooley,Screen,"arts,issue: 2011-03-16,lizard lick krew,lizard lick towing & recovery,tv",7,5,7,1.4,15,3.0,4,6,1.2,15,3.0,1,1,1.0,0.1,0.1,1.0,6,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/culture/screen/lizard-lick-towing-s-ron-shirley-mythical-promises-reality-television/,"Arts & Entertainment,Television",Lizard Lick Towing
http://indyweek.com/culture/sports/cary-tennis-park-expansion/,"With the Expansion of Its Tennis Park, the Town of Cary Ramps Up to Be a Destination Center for the Sport",2022-09-07 02:30,Vibhav Nandagiri,Sports,"cary,pickleball,sports,tennis",7,5,7,1.4,12,2.4,3,4,1.0,9.8,2.45,2,3,1.5,2.2,1.1,5.0,2,,6.0,1.0,,,,,,,,,,,7,,,http://indyweek.com/culture/sports/cary-tennis-park-expansion/,Sports,"Bathroom bill,Cary, North Carolina,Public Facilities Privacy & Security Act"
http://indyweek.com/culture/stage/carolina-theater-tim-heidecker-interview/,Tim Heidecker on His “No More Bullshit” Character,2022-07-27 02:30,Zack Smith,Stage,"comedy,durham,stage,the carolina theatre,tim heidecker",7,7,7,1.0,3.7,0.529,7,7,1.0,3.7,0.529,,,,,,4.0,3,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/culture/stage/carolina-theater-tim-heidecker-interview/,"Arts & Entertainment,Humor","On Cinema,Tim Heidecker,Tim and Eric Awesome Show, Great Job!"
http://indyweek.com/culture/stage/keeps-rocky-horror-picture-show-flame-burning-two-decades-raleigh/,What keeps The Rocky Horror Picture Show flame burning for more than two decades in Raleigh?,2010-10-27 00:00,Zack Smith,Stage,"arts,arts feature,issue: 2010-10-27",7,7,7,1.0,33,4.714,6,6,1.0,31,5.167,1,1,1.0,1.3,1.3,3.0,4,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/culture/stage/keeps-rocky-horror-picture-show-flame-burning-two-decades-raleigh/,"Arts & Entertainment,Movies","Cult film,Midnight movie,Movie theater,The Rocky Horror Picture Show"
http://indyweek.com/culture/stage/pit-wants-fill-disgraced-dsi-comedy-theater-s-void-will-just-replicate-toxic-culture/,The PIT Wants to Fill the Disgraced DSI Comedy Theater’s Void. But Will It Just Replicate the Same Toxic Culture?,2017-11-29 02:00,Katie Jane Fernelius,Stage,"arts,arts feature,comedy,dsi comedy theater,harassment,issue: 2017-11-29,masculinity,people's improv theater,the pit,toxic",7,7,7,1.0,7.5,1.071,7,7,1.0,7.5,1.071,,,,,,4.0,3,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/culture/stage/pit-wants-fill-disgraced-dsi-comedy-theater-s-void-will-just-replicate-toxic-culture/,"Law, Gov’t & Politics,Politics","Social media,Upright Citizens Brigade"
http://indyweek.com/culture/upstairs-lounge-fire-preview-red-review/,A Surprisingly Upbeat Musical Commemorates the UpStairs Lounge Fire,2023-03-08 05:25,Byron Woods,Stage,,7,5,7,1.4,5.1,1.02,4,6,1.2,5.1,1.02,1,1,1.0,,,,6,1,2.0,,1.0,,4.0,4.0,,,,,,,7,,,http://indyweek.com/culture/upstairs-lounge-fire-preview-red-review/,Arts & Entertainment,
http://indyweek.com/food-and-drink/big-dom-s-bagel-shop-brings-bagels-b-donuts-and-biscuits-to/,"Big Dom’s Bagel Shop Brings Bagels, B’donuts, and Biscuits to Downtown Cary",2018-09-19 03:00,Sharon Kurtzman,Food & Drink,"amuse bouche,bagels,big dom's bagel shop,biscuits,food",7,4,7,1.75,52,13.0,4,7,1.75,3.5,0.875,,,,49,,2.0,5,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/food-and-drink/big-dom-s-bagel-shop-brings-bagels-b-donuts-and-biscuits-to/,"Coffee/Tea,Cooking, Baking & Desserts,Dining Out,Food & Drink","Bagel,Doughnut,Flour"
http://indyweek.com/food-and-drink/chef-michael-chuong-mc-asian-cary/,Chef Michael Chuong’s New Restaurant Takes Over a Historic Cary Cottage,2020-02-04 11:53,Michael Papich,Food & Drink,"cary,food",7,6,7,1.167,37,6.167,6,7,1.167,3.4,0.567,,,,33,,2.0,5,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/food-and-drink/chef-michael-chuong-mc-asian-cary/,"Dining Out,Food & Drink,Home & Garden,Interior Decorating",Restaurant
http://indyweek.com/food-and-drink/food-prime-barbecue-knightdale-opening/,Pitmaster Christopher Prieto Announces That Prime Barbecue Will Open in Knightdale in March,2020-01-24 07:29,Sarah Edwards,Food & Drink,"barbecue,blog,food,knightdale,restaurant opening",7,6,7,1.167,5.1,0.85,5,5,1.0,4.0,0.8,1,2,2.0,1.1,1.1,3.0,4,,6.0,,,,,,,,,,,,7,,,http://indyweek.com/food-and-drink/food-prime-barbecue-knightdale-opening/,"American Cuisine,Barbecues & Grilling,Cooking, Baking & Desserts,Dining Out,Food & Drink","Barbecue,Barbecue in the United States,Cooking,Grilling,Restaurant,Smoking (cooking)"
http://indyweek.com/food-and-drink/kokyu-na-mean-s-spicy-white-kimchi-fermented-tradition/,Kokyu Na’Mean’s Spicy White Kimchi Is a Fermented Tradition,2017-04-12 03:00,Erin Urquhart,Food & Drink,"david filippini,eat this,food,issue: 2017-04-12,kokyu na’mean",7,5,7,1.4,2.8,0.56,4,6,1.5,1.7,0.425,1,1,1.0,1.0,1.0,3.0,4,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/food-and-drink/kokyu-na-mean-s-spicy-white-kimchi-fermented-tradition/,"Alcohol,American Cuisine,Chinese Cuisine,Cooking, Baking & Desserts,Dining Out,Food & Drink,Japanese Cuisine","Chinese cuisine,Food,Kimchi,Korean cuisine,Thai cuisine"
http://indyweek.com/food-and-drink/meet-and-three-durham-s-current-cafeteria/,Meet-and-Three: Durham’s Current Cafeteria,2011-12-31 05:40,Emily Wallace,Food & Drink,"blogs,food,issue: 2011-12-28,meet-and-three,restaurants",7,6,7,1.167,5.1,0.85,6,7,1.167,5.1,0.85,,,,,,2.0,5,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/food-and-drink/meet-and-three-durham-s-current-cafeteria/,"Alcohol,American Cuisine,Cooking, Baking & Desserts,Dining Out,Food & Drink","Cafeteria,Cooking,Cornbread,Lunch,Pie,Restaurant"
http://indyweek.com/food-and-drink/moon-dog-meadery-durham_1/,"With Board Games, Innovative Alcohol Offerings, and a Wholesome Friendship Origin Story, Moon Dog Meadery Is Poised to Become a Community Hub",2022-01-25 17:06,John A. Paradiso,Food & Drink,"alcohol,beer,durham,food,the atomic fern",7,6,7,1.167,10.0,1.667,5,6,1.0,1.9,0.317,1,1,1.0,8.0,8.0,2.0,5,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/food-and-drink/moon-dog-meadery-durham_1/,"Alcohol,Arts & Entertainment,Food & Drink,Music",Drink
http://indyweek.com/guides/archives-guides/masked-sushi-chef-allergic-fish/,That Masked Sushi Chef? He’s Allergic to Fish.,2017-10-18 03:00,Victoria Bouloubasis,Archives,"back of the house,dish,food issue,issue: 2017-10-18,m sushi,restaurant worker,special issues,sushi",7,5,7,1.4,15,3.0,4,6,1.2,15,3.0,1,1,1.0,0.1,0.1,3.0,4,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/guides/archives-guides/masked-sushi-chef-allergic-fish/,"Allergies,Dining Out,Food & Drink,Food Allergies,Health & Fitness,Japanese Cuisine","Allergy,Anaphylaxis,Sashimi,Sushi"
http://indyweek.com/guides/archives-guides/murders-put-gay-community-alert/,Murders put gay community on alert,2004-06-09 00:00,Aisling Swift,Archives,"issue: 2004-06-09,pink triangle,special issues",7,6,7,1.167,10,1.667,6,7,1.167,10,1.667,,,,,,2.0,5,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/guides/archives-guides/murders-put-gay-community-alert/,"Law, Gov’t & Politics",
http://indyweek.com/music/archives-music/live-hum-s-unlikely-cult-distortion/,Live: Hum’s unlikely cult of distortion,2015-08-12 14:02,David Ford Smith,Archives,"blogs,issue: 2015-08-05,kings,live review,music",7,6,7,1.167,8.1,1.35,5,6,1.0,8.1,1.35,1,1,1.0,,,2.0,5,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/music/archives-music/live-hum-s-unlikely-cult-distortion/,"Arts & Entertainment,Guitar,Music","Alternative rock,Grunge,Hum (band),Kurt Cobain,Rock music"
http://indyweek.com/music/archives-music/live-without-merle-haggard-willie-nelson-kris-kristofferson-family-carry-koka-booth/,"Live: Without Merle Haggard, Willie Nelson, Kris Kristofferson, and Family Carry On at Koka Booth",2016-05-27 13:02,Spencer Griffith,Archives,"blogs,issue: 2016-05-25,koka booth amphitheatre,kris kristofferson,live review,merle haggard,music,willie nelson",7,6,7,1.167,7.6,1.267,6,7,1.167,7.2,1.2,,,,0.5,,1.0,6,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/music/archives-music/live-without-merle-haggard-willie-nelson-kris-kristofferson-family-carry-koka-booth/,"Arts & Entertainment,Guitar,Music","Kris Kristofferson,Merle Haggard,The Strangers (American band),Willie Nelson"
http://indyweek.com/music/archives-music/made-kid-rock-s-manager-publicist-mad-now-respond-emails/,"We made Kid Rock’s manager (publicist?) mad, and now he won’t respond to our emails",2015-07-16 15:14,Grayson Haver Currin,Archives,"blogs,issue: 2015-07-15,kid rock,music,you mad",7,7,7,1.0,2.6,0.371,7,7,1.0,2.6,0.371,,,,,,1.0,6,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/music/archives-music/made-kid-rock-s-manager-publicist-mad-now-respond-emails/,,Kid Rock
http://indyweek.com/music/bats-mice-deliver-a-lively-indie-rock-comeback-with-p-s-seriously/,Bats & Mice Deliver a Lively Indie-Rock Comeback With  “P.S: Seriously.”,2024-07-09 16:55,Brian Howe,Music,album review,7,7,7,1.0,11,1.571,6,6,1.0,11,1.833,1,1,1.0,0.1,0.1,5.0,2,,4.0,2.0,,,1.0,1.0,,,,,,,7,,,http://indyweek.com/music/bats-mice-deliver-a-lively-indie-rock-comeback-with-p-s-seriously/,"Arts & Entertainment,Guitar,Music","Emo,Post-hardcore,Sunny Day Real Estate"
http://indyweek.com/music/copeland-s-the-day-lost-voice-the-suitcase-song/,Copeland’s “The Day I Lost My Voice (The Suitcase Song)”,2010-03-02 23:00,Spencer Griffith,Music,"issue: 2010-02-24,music,song of the week",7,4,7,1.75,3.7,0.925,3,6,1.5,3.7,0.925,1,1,1.0,,,,7,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/music/copeland-s-the-day-lost-voice-the-suitcase-song/,"Arts & Entertainment,Guitar,Music","Anberlin,Stephen Christian"
http://indyweek.com/music/darkness-woes-revivalist-one-hit-wonders/,The Darkness and the woes of revivalist one-hit wonders,2013-05-08 00:00,Grayson Haver Currin,Music,"durham county finder | carolina swap meet,music,music essay",7,7,7,1.0,8.4,1.2,7,7,1.0,8.4,1.2,,,,,,4.0,3,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/music/darkness-woes-revivalist-one-hit-wonders/,"Arts & Entertainment,Music",The Darkness (band)
http://indyweek.com/music/free-mind-techno-shamanism-practices-aim-get-brain-enlightened-new-level/,Free Your Mind: Techno-Shamanism Practices Aim to Get Your Brain on An Enlightened New Level,2017-05-17 03:00,Hannah Pitstick,Music,"festival guide,issue: 2017-05-17,moogfest,moogfest 2017,music",7,7,7,1.0,6.5,0.929,7,7,1.0,5.6,0.8,,,,0.9,,4.0,3,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/music/free-mind-techno-shamanism-practices-aim-get-brain-enlightened-new-level/,"Arts & Entertainment,Music,Physics,Science","Moogfest,Shamanism,Trance"
http://indyweek.com/music/jake-xerxes-fussell-unearths-hidden-gems-folk-music-excellent-new-record-natural-world/,"Jake Xerxes Fussell Unearths More Hidden Gems of Folk Music on His Excellent New Record, What in the Natural World",2017-03-29 03:00,Jim Allen,Music,"folk,issue: 2017-03-29,jake xerxes fussell,music,music feature,paradise of bachelors",7,5,7,1.4,16,3.2,4,6,1.5,14,3.5,1,1,1.0,1.8,1.8,3.0,4,,6.0,1.0,,,,,,,,,,,7,,,http://indyweek.com/music/jake-xerxes-fussell-unearths-hidden-gems-folk-music-excellent-new-record-natural-world/,"Arts & Entertainment,Guitar,Music","American folk music,Country music,Jazz,Music,Song"
http://indyweek.com/music/record-review-9th-wonder-s-beat-tape-zion-enough-get-us-excited/,Record Review: 9th Wonder’s Beat Tape Zion Is Enough to Get Us Excited,2016-06-08 03:00,Ryan Cocca,Music,"9th wonder,issue: 2016-06-08,music,record review,review",7,7,7,1.0,3.8,0.543,7,7,1.0,3.8,0.543,,,,,,3.0,4,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/music/record-review-9th-wonder-s-beat-tape-zion-enough-get-us-excited/,"Arts & Entertainment,Music","9th Wonder,Hip hop music,Hip hop production,Rapping"
http://indyweek.com/music/the-mountain-goats-john-darnielle-interview/,Whistling Past the Graveyard with John Darnielle of The Mountain Goats,2019-12-03 15:21,Charles Aaron,Music,"haw river ballroom,indie rock,interview,john darnielle,jon wurster,lou reed,matt douglas,music,reese mchenry,the mountain goats",7,6,7,1.167,11,1.833,6,7,1.167,11,1.833,,,,,,1.0,6,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/music/the-mountain-goats-john-darnielle-interview/,"Arts & Entertainment,Guitar,Music","John Darnielle,The Mountain Goats"
http://indyweek.com/music/whoop-the-band/,The New Raleigh Rock Band Ready to Whoop with a Sharp Debut and a Rage for the Stage,2021-11-17 01:30,Brian Howe,Music,"music,raleigh",7,7,7,1.0,9.0,1.286,7,7,1.0,9.0,1.286,,,,,,2.0,5,,4.0,,,2.0,1.0,1.0,,,,,,,7,,,http://indyweek.com/music/whoop-the-band/,"Arts & Entertainment,Guitar,Music",
http://indyweek.com/news/15-minutes/whit-baker-brewmaster-cofounder-bond-brothers-brewin/,"Whit Baker, Brewmaster and Co-founder of Bond Brothers Beer Company",2020-01-14 10:23,Jeffrey C. Billman,15 Minutes,"15 minutes,ancillary fermentation,beer,bond brothers beer company,news,whit baker",7,6,7,1.167,3.1,0.517,6,7,1.167,3.1,0.517,,,,,,2.0,5,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/news/15-minutes/whit-baker-brewmaster-cofounder-bond-brothers-brewin/,"Alcohol,Food & Drink","Beer,Beer style,Brewery,Brewing,Homebrewing,India pale ale,Sake"
http://indyweek.com/news/archives-news/durham-judge-duke-student-accused-sexual-misconduct-remain-limbo/,Durham judge: Duke student accused of sexual misconduct to remain in limbo,2014-05-29 12:17,John H. Tucker,Archives,"australia,blogs,duke,issue: 2014-05-28,news,rape,sexual misconduct,soccer",7,7,7,1.0,2.5,0.357,7,7,1.0,2.5,0.357,,,,,,3.0,4,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/news/archives-news/durham-judge-duke-student-accused-sexual-misconduct-remain-limbo/,"Law, Gov’t & Politics,Legal Issues","Complaint,Contract,Expulsion (education),Injunction,Judge,Lawsuit,Rape,Trial"
http://indyweek.com/news/archives-news/nccu-former-provost-may-failed-register-education-business/,NCCU former provost may have failed to register her education business,2011-07-21 07:52,Samiha Khanna,Archives,"audit,blogs,butch williams,city of durham,durham,durham county,durham politics,durham public schools,education,issue: 2011-07-20,n.c. dpi,n.c. secretary of state,news,north carolina central university (nccu)",7,7,7,1.0,4.2,0.6,7,7,1.0,4.2,0.6,,,,,,5.0,2,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/news/archives-news/nccu-former-provost-may-failed-register-education-business/,"Business,Education,Government,Law, Gov’t & Politics,Legal Issues",
http://indyweek.com/news/archives-news/slammer-arrives-durham/,The Slammer arrives in Durham,2008-11-21 14:50,David Fellerath,Archives,"blogs,issue: 2008-11-19,media,news",7,4,7,1.75,1.0,0.25,4,7,1.75,1.0,0.25,,,,,,4.0,3,,5.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/news/archives-news/slammer-arrives-durham/,"Law, Gov’t & Politics",The News & Observer
http://indyweek.com/news/author-julia-alvarez-censorship/,Author Julia Alvarez on censorship,2008-02-05 23:00,Matt Saldaña,News,"issue: 2008-02-06,news,q&a",7,5,7,1.4,12,2.4,4,6,1.2,4.2,0.84,1,1,1.0,8.2,8.2,7.0,,,,,3.0,4.0,,,,,,,,,7,,,http://indyweek.com/news/author-julia-alvarez-censorship/,"Immigration,Law, Gov’t & Politics","Censorship,How the García Girls Lost Their Accents,Julia Alvarez,Profanity,Rafael Trujillo"
http://indyweek.com/news/durham/boys-and-girls-club-building-sold-durham-county/,"Durham Buys Old Boys and Girls Club Building to Combat Violence, Gentrification",2022-08-17 01:59,Thomasi McDonald,Durham County,"durham county,gentrification,gun violence,john avery boys & girls club,news",7,7,7,1.0,4.0,0.571,6,6,1.0,2.3,0.383,1,1,1.0,1.7,1.7,1.0,6,,3.0,,3.0,1.0,,,,,,,,,7,,,http://indyweek.com/news/durham/boys-and-girls-club-building-sold-durham-county/,"Health & Fitness,Law, Gov’t & Politics,Legal Issues,Politics,Society",Gun violence in the United States
http://indyweek.com/news/durham/from-slavery-to-freedom-symposium-why-historian-john-hope-franklins-work-remains-essential-today/,From Slavery to Freedom Symposium: Why Historian John Hope Franklin’s Work Remains Essential Today,2023-11-01 17:18,Thomasi McDonald,Durham County,,7,6,7,1.167,7.2,1.2,5,6,1.0,5.9,0.983,1,1,1.0,1.3,1.3,7.0,,,5.0,1.0,,1.0,,,,,,,,,7,,,http://indyweek.com/news/durham/from-slavery-to-freedom-symposium-why-historian-john-hope-franklins-work-remains-essential-today/,"Law, Gov’t & Politics,Politics,Science","African Americans,John Hope Franklin,North Carolina Central University,Slavery"
http://indyweek.com/news/durham/residents-urge-dps-board-to-reconsider-durham-school-of-the-arts-move/,Residents Urge DPS Board to Reconsider Durham School of the Arts Move,2024-03-28 16:16,Nina Moske,Durham County,,7,7,7,1.0,3.4,0.486,7,7,1.0,3.4,0.486,,,,,,4.0,3,,6.0,1.0,,,,,,,,,,,7,,,http://indyweek.com/news/durham/residents-urge-dps-board-to-reconsider-durham-school-of-the-arts-move/,"Education,Law, Gov’t & Politics",Durham School of the Arts
http://indyweek.com/news/durham/sad-legacy-lincoln-apartments/,The sad legacy of Lincoln Apartments,2015-01-21 02:00,Emily Feng,Durham County,"durham county,issue: 2015-01-21,news",7,7,7,1.0,11,1.571,7,7,1.0,11,1.571,,,,,,2.0,5,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/news/durham/sad-legacy-lincoln-apartments/,"Law, Gov’t & Politics,Real Estate","Public housing,Steve Schewel"
http://indyweek.com/news/elections-news/ed-gray-apex-town-council-candidate-questionnaire/,"Ed Gray, Apex Town Council",2021-10-14 16:27,Staff,Elections,"2021 election guide,apex town council,democrat,election 2021",7,5,7,1.4,14,2.8,4,6,1.5,13,3.25,1,1,1.0,1.0,1.0,2.0,5,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/news/elections-news/ed-gray-apex-town-council-candidate-questionnaire/,"Law, Gov’t & Politics,Legal Issues,Politics","Democratic Party (United States),Infrastructure,Prosecutor,Smart growth"
http://indyweek.com/news/elections-news/heidi-h-carter/,Heidi H. Carter,2008-04-23 00:00,adminnewspack,Elections,"candidate questionnaires,elections,issue: 2008-04-23",7,4,7,1.75,9.0,2.25,2,5,1.667,3.4,1.133,2,2,1.0,5.6,2.8,6.0,1,,6.0,,,1.0,,,,,,,,,7,,,http://indyweek.com/news/elections-news/heidi-h-carter/,"Education,Health & Fitness,Law, Gov’t & Politics,Psychology & Mental Health","Dropping out,Education,Education reform,Educational inequality,Poverty,Professional learning community,School,Teacher"
http://indyweek.com/news/elections-news/wake-county-endorsements/,Wake County Endorsements,2006-10-25 00:00,adminnewspack,Elections,"elections,issue: 2006-10-25,our endorsements",7,6,7,1.167,24,4.0,4,5,1.0,24,4.8,2,2,1.0,0.1,0.05,2.0,5,,2.0,,,5.0,,,,,,,,,7,,,http://indyweek.com/news/elections-news/wake-county-endorsements/,"Education,Law, Gov’t & Politics,Legal Issues,Politics","Democratic Party (United States),Republican Party (United States)"
http://indyweek.com/news/family-slain-inmate-sues-wake-county/,Family of slain inmate sues Wake County,2015-05-27 03:00,Jeffrey C. Billman,News,"excessive force,issue: 2015-05-27,news,news feature,sheriff donnie harrison,wake county",7,7,7,1.0,7.7,1.1,7,7,1.0,7.7,1.1,,,,,,3.0,4,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/news/family-slain-inmate-sues-wake-county/,"Law, Gov’t & Politics",Jury
http://indyweek.com/news/fifteen-years-michael-peterson-case-concludes-provides-little-closure/,"After Fifteen Years, the Michael Peterson Case Concludes But Provides Little Closure",2017-03-01 02:00,Ken Fine,News,"issue: 2017-03-01,news,news feature",7,6,7,1.167,11,1.833,6,7,1.167,11,1.833,,,,,,3.0,4,,7.0,,,,,,,,,,,,7,,,http://indyweek.com/news/fifteen-years-michael-peterson-case-concludes-provides-little-closure/,"Law, Gov’t & Politics","Courtroom,Jury,Michael Peterson trial"
